debilitation, malignant neoplasm of lung carcinoma of lung
enervation, malignant neoplasm of lung carcinoma of lung
enfeeblement, malignant neoplasm of lung carcinoma of lung
exhaustion, malignant neoplasm of lung carcinoma of lung
gurgle, malignant neoplasm of lung carcinoma of lung
ache, malignant neoplasm of lung carcinoma of lung
rattle, malignant neoplasm of lung carcinoma of lung
rattling, malignant neoplasm of lung carcinoma of lung
rale, malignant neoplasm of lung carcinoma of lung
night sweat, malignant neoplasm of lung carcinoma of lung
decreased translucency, malignant neoplasm of lung carcinoma of lung
asthenia, malignant neoplasm of lung carcinoma of lung
metastatic lesion, malignant neoplasm of lung carcinoma of lung
agitation, malignant neoplasm of lung carcinoma of lung
excitement, malignant neoplasm of lung carcinoma of lung
turmoil, malignant neoplasm of lung carcinoma of lung
upheaval, malignant neoplasm of lung carcinoma of lung
hullabaloo, malignant neoplasm of lung carcinoma of lung
irritable mood, malignant neoplasm of lung carcinoma of lung
energy increased, manic disorder
suicidal, manic disorder
suicide, manic disorder
kill self, manic disorder
self-destruction, manic disorder
martyr, manic disorder
sacrifice, manic disorder
felo-de-se, manic disorder
hypersomnia, manic disorder
feeling suicide, manic disorder
blanch, manic disorder
hallucinations auditory, manic disorder
hallucinations visual, manic disorder
elation, manic disorder
high, manic disorder
lightness, manic disorder
verbal auditory hallucinations, manic disorder
feeling hopeless, manic disorder
trouble, manic disorder
difficulty, manic disorder
difficultness, manic disorder
decompensation, manic disorder
verbally abusive behavior, manic disorder
suicidal, manic disorder
suicide, manic disorder
kill self, manic disorder
self-destruction, manic disorder
martyr, manic disorder
sacrifice, manic disorder
felo-de-se, manic disorder
feeling suicide, manic disorder
nightmare, personality disorder
feeling hopeless, personality disorder
sex-change, personality disorder
transsexual, personality disorder
transexual, personality disorder
hallucinations auditory, personality disorder
irritable mood, personality disorder
sleeplessness, personality disorder
agitation, personality disorder
excitement, personality disorder
turmoil, personality disorder
upheaval, personality disorder
hullabaloo, personality disorder
weepiness, personality disorder
tearfulness, personality disorder
mood depressed, personality disorder
scratch marks, personality disorder
nausea and vomiting, personality disorder
extreme exhaustion, personality disorder
side pain, personality disorder
concern, personality disorder
worry, personality disorder
headache, personality disorder
vexation, personality disorder
trouble, personality disorder
enuresis, personality disorder
homelessness, personality disorder
nervousness, personality disorder
jitteriness, personality disorder
jumpiness, personality disorder
restiveness, personality disorder
ascites, personality disorder
pruritus, personality disorder
mass of body structure, primary carcinoma of the liver cells
splenomegaly, primary carcinoma of the liver cells
lesion, primary carcinoma of the liver cells
paresis, primary carcinoma of the liver cells
tumor cell invasion, primary carcinoma of the liver cells
room spinning, primary carcinoma of the liver cells
haemorrhage, primary carcinoma of the liver cells
thicken, primary carcinoma of the liver cells
indifferent mood, primary carcinoma of the liver cells
cachexia, primary carcinoma of the liver cells
 hypothermia,  natural 
pain abdominal, primary carcinoma of the liver cells
hepatomegaly, primary carcinoma of the liver cells
hematocrit decreased, primary carcinoma of the liver cells
grogginess, primary carcinoma of the liver cells
stupor, primary carcinoma of the liver cells
stupefaction, primary carcinoma of the liver cells
semiconsciousness, primary carcinoma of the liver cells
daze, primary carcinoma of the liver cells
shock, primary carcinoma of the liver cells
decreased body weight, primary carcinoma of the liver cells
shortness of breath, primary carcinoma of the liver cells
cough, primary carcinoma of the liver cells
troche, primary carcinoma of the liver cells
pastille, primary carcinoma of the liver cells
pastil, primary carcinoma of the liver cells
behavior showing increased motor activity, emphysema pulmonary
scar tissue, emphysema pulmonary
dyspnea on exertion, emphysema pulmonary
coordination abnormal, emphysema pulmonary
myalgia, emphysema pulmonary
hypercapnia, emphysema pulmonary
clammy skin, emphysema pulmonary
has religious belief, emphysema pulmonary
room spinning, emphysema pulmonary
groan, emphysema pulmonary
moan, emphysema pulmonary
night sweat, emphysema pulmonary
cachexia, emphysema pulmonary
symptom aggravating factors, emphysema pulmonary
dyspnea, emphysema pulmonary
rattle, emphysema pulmonary
rattling, emphysema pulmonary
rale, emphysema pulmonary
flushing, emphysema pulmonary
painful swallowing, emphysema pulmonary
arthralgia, emphysema pulmonary
chokehold, emphysema pulmonary
choke, emphysema pulmonary
choking, emphysema pulmonary
tenesmus, emphysema pulmonary
stultification, emphysema pulmonary
constipation, emphysema pulmonary
impairment, emphysema pulmonary
deadening, emphysema pulmonary
haemorrhage, hemorrhoids
bowel sounds decreased, hemorrhoids
decreased stool caliber, hemorrhoids
nausea and vomiting, hemorrhoids
hunger, hemorrhoids
hungriness, hemorrhoids
thirst, hemorrhoids
thirstiness, hemorrhoids
diarrhea, hemorrhoids
dizzy, hemorrhoids
dizziness, hemorrhoids
vertigo, hemorrhoids
nausia, hemorrhoids
hyponatremia, hemorrhoids
clonus, hemorrhoids
analgesic, hemorrhoids
anodyne, hemorrhoids
painkiller, hemorrhoids
pain, hemorrhoids
painful, hemorrhoids
annoyance, hemorrhoids
bother, hemorrhoids
botheration, hemorrhoids
infliction, hemorrhoids
painfulness, hemorrhoids
nuisance, hemorrhoids
achalasia, hemorrhoids
burning sensation, hemorrhoids
guaiac positive, hemorrhoids
numbness of hand, hemorrhoids
wheezing, hemorrhoids
cough, hemorrhoids
troche, hemorrhoids
pastille, hemorrhoids
pastil, hemorrhoids
shortness of breath, spasm bronchial
scar tissue, spasm bronchial
apyrexial, spasm bronchial
no known drug allergies, spasm bronchial
analgesic, spasm bronchial
anodyne, spasm bronchial
painkiller, spasm bronchial
pain, spasm bronchial
painful, spasm bronchial
annoyance, spasm bronchial
bother, spasm bronchial
botheration, spasm bronchial
infliction, spasm bronchial
painfulness, spasm bronchial
nuisance, spasm bronchial
productive cough, spasm bronchial
throat sore, spasm bronchial
dyspnea, spasm bronchial
chest tightness, spasm bronchial
hypoxemia, spasm bronchial
tachypnea, spasm bronchial
sensory discomfort, spasm bronchial
fever, spasm bronchial
Acacia, spasm bronchial
blue, spasm bronchial
Eucalyptus, spasm bronchial
Georgia, spasm bronchial
bitter-bark, spasm bronchial
Pinckneya, spasm bronchial
vomit, spasm bronchial
vomiting, spasm bronchial
emesis, spasm bronchial
regurgitation, spasm bronchial
disgorgement, spasm bronchial
puking, spasm bronchial
rhonchus, spasm bronchial
hemiplegia, spasm bronchial
fremitus, spasm bronchial
clonus, aphasia
egophony, aphasia
facial paresis, aphasia
aphagia, aphasia
muscle twitch, aphasia
paralyse, aphasia
low back pain, aphasia
charleyhorse, aphasia
out of breath, obesity morbid
sedentary, obesity morbid
angina pectoris, obesity morbid
cough, obesity morbid
troche, obesity morbid
pastille, obesity morbid
pastil, obesity morbid
unhappy, obesity morbid
labored breathing, obesity morbid
 hypothermia,  natural 
dyspnea, obesity morbid
hematocrit decreased, obesity morbid
wheezing, obesity morbid
hypoxemia, obesity morbid
renal angle tenderness, obesity morbid
feels hot feverish, obesity morbid
fever, pyelonephritis
Acacia, pyelonephritis
blue, pyelonephritis
Eucalyptus, pyelonephritis
Georgia, pyelonephritis
bitter-bark, pyelonephritis
Pinckneya, pyelonephritis
analgesic, pyelonephritis
anodyne, pyelonephritis
painkiller, pyelonephritis
pain, pyelonephritis
painful, pyelonephritis
annoyance, pyelonephritis
bother, pyelonephritis
botheration, pyelonephritis
infliction, pyelonephritis
painfulness, pyelonephritis
nuisance, pyelonephritis
urgency of micturition, pyelonephritis
hematuria, pyelonephritis
vomit, pyelonephritis
vomiting, pyelonephritis
emesis, pyelonephritis
regurgitation, pyelonephritis
disgorgement, pyelonephritis
puking, pyelonephritis
chill, pyelonephritis
iciness, pyelonephritis
gelidity, pyelonephritis
frisson, pyelonephritis
shiver, pyelonephritis
quiver, pyelonephritis
shudder, pyelonephritis
thrill, pyelonephritis
tingle, pyelonephritis
pall, pyelonephritis
diarrhea, pyelonephritis
nausea, pyelonephritis
pain abdominal, pyelonephritis
myalgia, pyelonephritis
fever, pyelonephritis
Acacia, pyelonephritis
blue, pyelonephritis
Eucalyptus, pyelonephritis
Georgia, pyelonephritis
bitter-bark, pyelonephritis
Pinckneya, pyelonephritis
chill, pyelonephritis
iciness, pyelonephritis
gelidity, pyelonephritis
frisson, pyelonephritis
shiver, pyelonephritis
quiver, pyelonephritis
shudder, pyelonephritis
thrill, pyelonephritis
tingle, pyelonephritis
pall, pyelonephritis
pleuritic pain, endocarditis
thicken, endocarditis
myalgia, endocarditis
apyrexial, endocarditis
night sweat, endocarditis
flare, endocarditis
flash, endocarditis
solar, endocarditis
shortness of breath, endocarditis
orthopnea, endocarditis
abscess bacterial, endocarditis
hypotension, endocarditis
cough, endocarditis
troche, endocarditis
pastille, endocarditis
pastil, endocarditis
metastatic lesion, endocarditis
breath sounds decreased, endocarditis
decreased body weight, endocarditis
pulsus paradoxus, endocarditis
hypokinesia, endocarditis
pericardial friction rub, effusion pericardial pericardial effusion body substance
dyspnea, effusion pericardial pericardial effusion body substance
shortness of breath, effusion pericardial pericardial effusion body substance
hemodynamically stable, effusion pericardial pericardial effusion body substance
cardiomegaly, effusion pericardial pericardial effusion body substance
hypotension, effusion pericardial pericardial effusion body substance
sputum purulent, effusion pericardial pericardial effusion body substance
facial paresis, effusion pericardial pericardial effusion body substance
analgesic, effusion pericardial pericardial effusion body substance
anodyne, effusion pericardial pericardial effusion body substance
painkiller, effusion pericardial pericardial effusion body substance
pain, effusion pericardial pericardial effusion body substance
painful, effusion pericardial pericardial effusion body substance
annoyance, effusion pericardial pericardial effusion body substance
bother, effusion pericardial pericardial effusion body substance
botheration, effusion pericardial pericardial effusion body substance
infliction, effusion pericardial pericardial effusion body substance
painfulness, effusion pericardial pericardial effusion body substance
nuisance, effusion pericardial pericardial effusion body substance
oliguria, effusion pericardial pericardial effusion body substance
amnesia, effusion pericardial pericardial effusion body substance
memory, effusion pericardial pericardial effusion body substance
blackout, effusion pericardial pericardial effusion body substance
intoxication, effusion pericardial pericardial effusion body substance
tremor, chronic alcoholic intoxication
shudder, chronic alcoholic intoxication
earth, chronic alcoholic intoxication
microseism, chronic alcoholic intoxication
hallucinations auditory, chronic alcoholic intoxication
suicidal, chronic alcoholic intoxication
suicide, chronic alcoholic intoxication
kill self, chronic alcoholic intoxication
self-destruction, chronic alcoholic intoxication
martyr, chronic alcoholic intoxication
sacrifice, chronic alcoholic intoxication
felo-de-se, chronic alcoholic intoxication
hoard, chronic alcoholic intoxication
irritable mood, chronic alcoholic intoxication
feeling hopeless, chronic alcoholic intoxication
feeling suicide, chronic alcoholic intoxication
neologism, chronic alcoholic intoxication
neology, chronic alcoholic intoxication
coinage, chronic alcoholic intoxication
seizure, chronic alcoholic intoxication
capture, chronic alcoholic intoxication
gaining, chronic alcoholic intoxication
homelessness, chronic alcoholic intoxication
sleeplessness, chronic alcoholic intoxication
unconscious state, chronic alcoholic intoxication
panic, chronic alcoholic intoxication
terror, chronic alcoholic intoxication
affright, chronic alcoholic intoxication
scare, chronic alcoholic intoxication
breath sounds decreased, chronic alcoholic intoxication
shortness of breath, chronic alcoholic intoxication
dyspnea, pneumothorax
cardiovascular finding cardiovascular event, pneumothorax
haemoptysis, pneumothorax
cough, pneumothorax
troche, pneumothorax
pastille, pneumothorax
pastil, pneumothorax
hypercapnia, pneumothorax
soft tissue swelling, pneumothorax
prostatism, pneumothorax
agitation, pneumothorax
excitement, pneumothorax
turmoil, pneumothorax
upheaval, pneumothorax
hullabaloo, pneumothorax
unsteady gait, delirium
withdraw, delirium
hyponatremia, delirium
verbally abusive behavior, delirium
feeling suicide, delirium
unresponsiveness, delirium
deadness, delirium
concern, delirium
worry, delirium
headache, delirium
vexation, delirium
trouble, delirium
drowsiness sleepy, delirium
hallucinations auditory, delirium
suicidal, delirium
suicide, delirium
kill self, delirium
self-destruction, delirium
martyr, delirium
sacrifice, delirium
felo-de-se, delirium
fever, delirium
Acacia, delirium
blue, delirium
Eucalyptus, delirium
Georgia, delirium
bitter-bark, delirium
Pinckneya, delirium
diarrhea, delirium
transaminitis, neutropenia
splenomegaly, neutropenia
night sweat, neutropenia
apyrexial, neutropenia
lesion, neutropenia
snuffle, neutropenia
sniffle, neutropenia
snivel, neutropenia
chill, neutropenia
iciness, neutropenia
gelidity, neutropenia
frisson, neutropenia
shiver, neutropenia
quiver, neutropenia
shudder, neutropenia
thrill, neutropenia
tingle, neutropenia
pall, neutropenia
cough, neutropenia
troche, neutropenia
pastille, neutropenia
pastil, neutropenia
monoclonal, neutropenia
hypocalcemia result, neutropenia
oliguria, neutropenia
rhd positive, neutropenia
distress respiratory, neutropenia
cyanosis, hyperbilirubinemia
tachypnea, hyperbilirubinemia
para  , hyperbilirubinemia
bradycardia, hyperbilirubinemia
breech presentation, hyperbilirubinemia
cushingoid facies cushingoid habitus, hyperbilirubinemia
cough, hyperbilirubinemia
troche, hyperbilirubinemia
pastille, hyperbilirubinemia
pastil, hyperbilirubinemia
myalgia, hyperbilirubinemia
uncoordination, influenza
fever, influenza
Acacia, influenza
blue, influenza
Eucalyptus, influenza
Georgia, influenza
bitter-bark, influenza
Pinckneya, influenza
pleuritic pain, influenza
snuffle, influenza
sniffle, influenza
snivel, influenza
throat sore, influenza
malaise, influenza
debilitation, influenza
enervation, influenza
enfeeblement, influenza
exhaustion, influenza
symptom aggravating factors, influenza
chill, influenza
iciness, influenza
gelidity, influenza
frisson, influenza
shiver, influenza
quiver, influenza
shudder, influenza
thrill, influenza
tingle, influenza
pall, influenza
scleral icterus, influenza
nasal flaring, influenza
dysuria, influenza
lip smacking, influenza
aspirin, influenza
headache, influenza
concern, influenza
worry, influenza
vexation, influenza
sneeze, influenza
snore, influenza
snoring, influenza
stertor, influenza
green sputum, influenza
shortness of breath, influenza
distress respiratory, influenza
amnesia, influenza
memory, influenza
blackout, influenza
extreme exhaustion, influenza
intoxication, dependence
tremor, dependence
shudder, dependence
earth, dependence
microseism, dependence
agitation, dependence
excitement, dependence
turmoil, dependence
upheaval, dependence
hullabaloo, dependence
suicidal, dependence
suicide, dependence
kill self, dependence
self-destruction, dependence
martyr, dependence
sacrifice, dependence
felo-de-se, dependence
homelessness, dependence
prostatism, dependence
languor, dependence
lethargy, dependence
sluggishness, dependence
phlegm, dependence
flatness, dependence
inanition, dependence
lassitude, dependence
slackness, dependence
seizure, dependence
capture, dependence
gaining, dependence
muscle twitch, dependence
stuffy nose, dependence
feeling hopeless, dependence
heavy legs, dependence
rattle, dependence
rattling, dependence
rale, dependence
hypokinesia, thrombus
anorexia, thrombus
hypertonicity, thrombus
shortness of breath, thrombus
hypoalbuminemia, thrombus
pruritus, thrombus
sore to touch, thrombus
hemodynamically stable, thrombus
facial paresis, thrombus
vomit, thrombus
vomiting, thrombus
emesis, thrombus
regurgitation, thrombus
disgorgement, thrombus
puking, thrombus
stool color yellow, thrombus
groan, cholecystitis
moan, cholecystitis
nausea, cholecystitis
pain abdominal, cholecystitis
Murphy s sign, cholecystitis
turgidity, cholecystitis
turgidness, cholecystitis
flatulence, cholecystitis
colic abdominal, cholecystitis
analgesic, cholecystitis
anodyne, cholecystitis
painkiller, cholecystitis
pain, cholecystitis
painful, cholecystitis
annoyance, cholecystitis
bother, cholecystitis
botheration, cholecystitis
infliction, cholecystitis
painfulness, cholecystitis
nuisance, cholecystitis
ascites, cholecystitis
diarrhea, cholecystitis
qt interval prolonged, cholecystitis
cardiovascular finding cardiovascular event, cholecystitis
groggy, cholecystitis
sinus rhythm, cholecystitis
gasping for breath, cholecystitis
stultification, cholecystitis
constipation, cholecystitis
impairment, cholecystitis
deadening, cholecystitis
feces in rectum, cholecystitis
abnormally hard consistency, cholecystitis
pain abdominal, hernia hiatal
fatigability, hernia hiatal
prodrome, hernia hiatal
vomit, hernia hiatal
vomiting, hernia hiatal
emesis, hernia hiatal
regurgitation, hernia hiatal
disgorgement, hernia hiatal
puking, hernia hiatal
nausea, hernia hiatal
myalgia, hernia hiatal
hyponatremia, hernia hiatal
sore to touch, hernia hiatal
general discomfort, hernia hiatal
dyspnea on exertion, hernia hiatal
asterixis, hernia hiatal
guaiac positive, hernia hiatal
numbness of hand, hernia hiatal
aspirin, hernia hiatal
headache, hernia hiatal
concern, hernia hiatal
worry, hernia hiatal
vexation, hernia hiatal
photophobia, hernia hiatal
ambidexterity, migraine disorders
ambidextrousness, migraine disorders
vomit, migraine disorders
vomiting, migraine disorders
emesis, migraine disorders
regurgitation, migraine disorders
disgorgement, migraine disorders
puking, migraine disorders
dizzy, migraine disorders
dizziness, migraine disorders
vertigo, migraine disorders
nausia, migraine disorders
apathy, migraine disorders
indifference, migraine disorders
numbness, migraine disorders
spiritlessness, migraine disorders
nausea, migraine disorders
fever, migraine disorders
Acacia, migraine disorders
blue, migraine disorders
Eucalyptus, migraine disorders
Georgia, migraine disorders
bitter-bark, migraine disorders
Pinckneya, migraine disorders
splenomegaly, migraine disorders
hypoproteinemia, pancytopenia
fatigue, pancytopenia
haemorrhage, pancytopenia
fatigability, pancytopenia
cushingoid facies cushingoid habitus, pancytopenia
stool color yellow, pancytopenia
colic abdominal, pancytopenia
vomit, cholelithiasis biliary calculus
vomiting, cholelithiasis biliary calculus
emesis, cholelithiasis biliary calculus
regurgitation, cholelithiasis biliary calculus
disgorgement, cholelithiasis biliary calculus
puking, cholelithiasis biliary calculus
nausea, cholelithiasis biliary calculus
pain abdominal, cholelithiasis biliary calculus
analgesic, cholelithiasis biliary calculus
anodyne, cholelithiasis biliary calculus
painkiller, cholelithiasis biliary calculus
pain, cholelithiasis biliary calculus
painful, cholelithiasis biliary calculus
annoyance, cholelithiasis biliary calculus
bother, cholelithiasis biliary calculus
botheration, cholelithiasis biliary calculus
infliction, cholelithiasis biliary calculus
painfulness, cholelithiasis biliary calculus
nuisance, cholelithiasis biliary calculus
cushingoid facies cushingoid habitus, cholelithiasis biliary calculus
ascites, cholelithiasis biliary calculus
thicken, cholelithiasis biliary calculus
sore to touch, cholelithiasis biliary calculus
diarrhea, cholelithiasis biliary calculus
apyrexial, cholelithiasis biliary calculus
palpitation, cholelithiasis biliary calculus
left atrial hypertrophy, tachycardia sinus
sweat sweating increased, tachycardia sinus
alcohol binge episode, tachycardia sinus
pressure chest, tachycardia sinus
scar tissue, tachycardia sinus
cardiovascular finding cardiovascular event, tachycardia sinus
orthostasis, tachycardia sinus
shortness of breath, tachycardia sinus
t wave inverted, tachycardia sinus
vomit, tachycardia sinus
vomiting, tachycardia sinus
emesis, tachycardia sinus
regurgitation, tachycardia sinus
disgorgement, tachycardia sinus
puking, tachycardia sinus
pain abdominal, tachycardia sinus
abscess bacterial, ileus
abdomen acute, ileus
air fluid level, ileus
catching breath, ileus
abdominal tenderness, ileus
nausea, ileus
sore to touch, ileus
turgidity, ileus
turgidness, ileus
flatulence, ileus
diarrhea, ileus
mass of body structure, ileus
apyrexial, ileus
stultification, ileus
constipation, ileus
impairment, ileus
deadening, ileus
thicken, ileus
gravida  , ileus
pain abdominal, ileus
turgidity, adhesion
turgidness, adhesion
flatulence, adhesion
analgesic, adhesion
anodyne, adhesion
painkiller, adhesion
pain, adhesion
painful, adhesion
annoyance, adhesion
bother, adhesion
botheration, adhesion
infliction, adhesion
painfulness, adhesion
nuisance, adhesion
for dates fetus, adhesion
para  , adhesion
vomit, adhesion
vomiting, adhesion
emesis, adhesion
regurgitation, adhesion
disgorgement, adhesion
puking, adhesion
lung nodule, adhesion
breech presentation, adhesion
shortness of breath, adhesion
decreased body weight, adhesion
immobile, adhesion
unsteady gait, adhesion
hallucinations visual, adhesion
feeling suicide, adhesion
loose associations, delusion
giddy mood, delusion
feeling hopeless, delusion
agitation, delusion
excitement, delusion
turmoil, delusion
upheaval, delusion
hullabaloo, delusion
hallucinations auditory, delusion
irritable mood, delusion
sleeplessness, delusion
neologism, delusion
neology, delusion
coinage, delusion
homicidal thoughts, delusion
disturbed family, delusion
concern, delusion
worry, delusion
headache, delusion
vexation, delusion
trouble, delusion
decompensation, delusion
verbally abusive behavior, delusion
catatonia, delusion
suicidal, delusion
suicide, delusion
kill self, delusion
self-destruction, delusion
martyr, delusion
sacrifice, delusion
felo-de-se, delusion
terrify, delusion
amnesia, delusion
memory, delusion
blackout, delusion
weepiness, delusion
tearfulness, delusion
impaired cognition, delusion
irritable mood, delusion
agitation, delusion
excitement, delusion
turmoil, delusion
upheaval, delusion
hullabaloo, delusion
extreme exhaustion, affect labile
sleeplessness, affect labile
enuresis, affect labile
patient non compliance, affect labile
feeling hopeless, affect labile
hallucinations visual, affect labile
bedridden bedridden, affect labile
prostatism, affect labile
systolic murmur, decubitus ulcer
frail, decubitus ulcer
fever, decubitus ulcer
Acacia, decubitus ulcer
blue, decubitus ulcer
Eucalyptus, decubitus ulcer
Georgia, decubitus ulcer
bitter-bark, decubitus ulcer
Pinckneya, decubitus ulcer
