Unspecified injury of left renal vein  subsequent encounter,S35405D,
Traumatic rupture of palmar ligament of left index finger at metacarpophalangeal and interphalangeal joint  initial encounter,S63421A,
Traumatic rupture of palmar ligament of left index finger at metacarpophalangeal and interphalangeal joint  subsequent encounter,S63421D,
Traumatic rupture of palmar ligament of left index finger at metacarpophalangeal and interphalangeal joint  sequela,S63421S,
Traumatic rupture of palmar ligament of right middle finger at metacarpophalangeal and interphalangeal joint  initial encounter,S63422A,
Traumatic rupture of palmar ligament of right middle finger at metacarpophalangeal and interphalangeal joint  subsequent encounter,S63422D,
Traumatic rupture of palmar ligament of right middle finger at metacarpophalangeal and interphalangeal joint  sequela,S63422S,
Traumatic rupture of palmar ligament of left middle finger at metacarpophalangeal and interphalangeal joint  initial encounter,S63423A,
Traumatic rupture of palmar ligament of left middle finger at metacarpophalangeal and interphalangeal joint  subsequent encounter,S63423D,
Traumatic rupture of palmar ligament of left middle finger at metacarpophalangeal and interphalangeal joint  sequela,S63423S,
Traumatic rupture of palmar ligament of right ring finger at metacarpophalangeal and interphalangeal joint  initial encounter,S63424A,
Traumatic rupture of palmar ligament of right ring finger at metacarpophalangeal and interphalangeal joint  subsequent encounter,S63424D,
Traumatic rupture of palmar ligament of right ring finger at metacarpophalangeal and interphalangeal joint  sequela,S63424S,
Traumatic rupture of palmar ligament of left ring finger at metacarpophalangeal and interphalangeal joint  initial encounter,S63425A,
Traumatic rupture of palmar ligament of left ring finger at metacarpophalangeal and interphalangeal joint  subsequent encounter,S63425D,
Traumatic rupture of palmar ligament of left ring finger at metacarpophalangeal and interphalangeal joint  sequela,S63425S,
Traumatic rupture of palmar ligament of right little finger at metacarpophalangeal and interphalangeal joint  initial encounter,S63426A,
Traumatic rupture of palmar ligament of right little finger at metacarpophalangeal and interphalangeal joint  subsequent encounter,S63426D,
Traumatic rupture of palmar ligament of right little finger at metacarpophalangeal and interphalangeal joint  sequela,S63426S,
Traumatic rupture of palmar ligament of left little finger at metacarpophalangeal and interphalangeal joint  initial encounter,S63427A,
Traumatic rupture of palmar ligament of left little finger at metacarpophalangeal and interphalangeal joint  subsequent encounter,S63427D,
Traumatic rupture of palmar ligament of left little finger at metacarpophalangeal and interphalangeal joint  sequela,S63427S,
Traumatic rupture of palmar ligament of other finger at metacarpophalangeal and interphalangeal joint  initial encounter,S63428A,
Traumatic rupture of palmar ligament of other finger at metacarpophalangeal and interphalangeal joint  subsequent encounter,S63428D,
Traumatic rupture of palmar ligament of other finger at metacarpophalangeal and interphalangeal joint  sequela,S63428S,
Traumatic rupture of palmar ligament of unspecified finger at metacarpophalangeal and interphalangeal joint  initial encounter,S63429A,
Traumatic rupture of palmar ligament of unspecified finger at metacarpophalangeal and interphalangeal joint  subsequent encounter,S63429D,
Traumatic rupture of palmar ligament of unspecified finger at metacarpophalangeal and interphalangeal joint  sequela,S63429S,
Traumatic rupture of volar plate of right index finger at metacarpophalangeal and interphalangeal joint  initial encounter,S63430A,
Traumatic rupture of volar plate of right index finger at metacarpophalangeal and interphalangeal joint  subsequent encounter,S63430D,
Traumatic rupture of volar plate of right index finger at metacarpophalangeal and interphalangeal joint  sequela,S63430S,
Traumatic rupture of volar plate of left index finger at metacarpophalangeal and interphalangeal joint  initial encounter,S63431A,
Traumatic rupture of volar plate of left index finger at metacarpophalangeal and interphalangeal joint  subsequent encounter,S63431D,
Traumatic rupture of volar plate of left index finger at metacarpophalangeal and interphalangeal joint  sequela,S63431S,
Traumatic rupture of volar plate of right middle finger at metacarpophalangeal and interphalangeal joint  initial encounter,S63432A,
Traumatic rupture of volar plate of right middle finger at metacarpophalangeal and interphalangeal joint  subsequent encounter,S63432D,
Traumatic rupture of volar plate of right middle finger at metacarpophalangeal and interphalangeal joint  sequela,S63432S,
Traumatic rupture of volar plate of left middle finger at metacarpophalangeal and interphalangeal joint  initial encounter,S63433A,
Traumatic rupture of volar plate of left middle finger at metacarpophalangeal and interphalangeal joint  subsequent encounter,S63433D,
Traumatic rupture of volar plate of left middle finger at metacarpophalangeal and interphalangeal joint  sequela,S63433S,
Traumatic rupture of volar plate of right ring finger at metacarpophalangeal and interphalangeal joint  initial encounter,S63434A,
Traumatic rupture of volar plate of right ring finger at metacarpophalangeal and interphalangeal joint  subsequent encounter,S63434D,
Traumatic rupture of volar plate of right ring finger at metacarpophalangeal and interphalangeal joint  sequela,S63434S,
Traumatic rupture of volar plate of left ring finger at metacarpophalangeal and interphalangeal joint  initial encounter,S63435A,
Traumatic rupture of volar plate of left ring finger at metacarpophalangeal and interphalangeal joint  subsequent encounter,S63435D,
Traumatic rupture of volar plate of left ring finger at metacarpophalangeal and interphalangeal joint  sequela,S63435S,
Traumatic rupture of volar plate of right little finger at metacarpophalangeal and interphalangeal joint  initial encounter,S63436A,
Traumatic rupture of volar plate of right little finger at metacarpophalangeal and interphalangeal joint  subsequent encounter,S63436D,
Traumatic rupture of volar plate of right little finger at metacarpophalangeal and interphalangeal joint  sequela,S63436S,
Traumatic rupture of volar plate of left little finger at metacarpophalangeal and interphalangeal joint  initial encounter,S63437A,
Traumatic rupture of volar plate of left little finger at metacarpophalangeal and interphalangeal joint  subsequent encounter,S63437D,
Traumatic rupture of volar plate of left little finger at metacarpophalangeal and interphalangeal joint  sequela,S63437S,
Traumatic rupture of volar plate of other finger at metacarpophalangeal and interphalangeal joint  initial encounter,S63438A,
Traumatic rupture of volar plate of other finger at metacarpophalangeal and interphalangeal joint  subsequent encounter,S63438D,
Traumatic rupture of volar plate of other finger at metacarpophalangeal and interphalangeal joint  sequela,S63438S,
Traumatic rupture of volar plate of unspecified finger at metacarpophalangeal and interphalangeal joint  initial encounter,S63439A,
Traumatic rupture of volar plate of unspecified finger at metacarpophalangeal and interphalangeal joint  subsequent encounter,S63439D,
Traumatic rupture of volar plate of unspecified finger at metacarpophalangeal and interphalangeal joint  sequela,S63439S,
Traumatic rupture of other ligament of right index finger at metacarpophalangeal and interphalangeal joint  initial encounter,S63490A,
Traumatic rupture of other ligament of right index finger at metacarpophalangeal and interphalangeal joint  subsequent encounter,S63490D,
Traumatic rupture of other ligament of right index finger at metacarpophalangeal and interphalangeal joint  sequela,S63490S,
Traumatic rupture of other ligament of left index finger at metacarpophalangeal and interphalangeal joint  initial encounter,S63491A,
Traumatic rupture of other ligament of left index finger at metacarpophalangeal and interphalangeal joint  subsequent encounter,S63491D,
Traumatic rupture of other ligament of left index finger at metacarpophalangeal and interphalangeal joint  sequela,S63491S,
Traumatic rupture of other ligament of right middle finger at metacarpophalangeal and interphalangeal joint  initial encounter,S63492A,
Traumatic rupture of other ligament of right middle finger at metacarpophalangeal and interphalangeal joint  subsequent encounter,S63492D,
Traumatic rupture of other ligament of right middle finger at metacarpophalangeal and interphalangeal joint  sequela,S63492S,
Traumatic rupture of other ligament of left middle finger at metacarpophalangeal and interphalangeal joint  initial encounter,S63493A,
Traumatic rupture of other ligament of left middle finger at metacarpophalangeal and interphalangeal joint  subsequent encounter,S63493D,
Traumatic rupture of other ligament of left middle finger at metacarpophalangeal and interphalangeal joint  sequela,S63493S,
Traumatic rupture of other ligament of right ring finger at metacarpophalangeal and interphalangeal joint  initial encounter,S63494A,
Traumatic rupture of other ligament of right ring finger at metacarpophalangeal and interphalangeal joint  subsequent encounter,S63494D,
Traumatic rupture of other ligament of right ring finger at metacarpophalangeal and interphalangeal joint  sequela,S63494S,
Traumatic rupture of other ligament of left ring finger at metacarpophalangeal and interphalangeal joint  initial encounter,S63495A,
Traumatic rupture of other ligament of left ring finger at metacarpophalangeal and interphalangeal joint  subsequent encounter,S63495D,
Traumatic rupture of other ligament of left ring finger at metacarpophalangeal and interphalangeal joint  sequela,S63495S,
Traumatic rupture of other ligament of right little finger at metacarpophalangeal and interphalangeal joint  initial encounter,S63496A,
Traumatic rupture of other ligament of right little finger at metacarpophalangeal and interphalangeal joint  subsequent encounter,S63496D,
Traumatic rupture of other ligament of right little finger at metacarpophalangeal and interphalangeal joint  sequela,S63496S,
Traumatic rupture of other ligament of left little finger at metacarpophalangeal and interphalangeal joint  initial encounter,S63497A,
Traumatic rupture of other ligament of left little finger at metacarpophalangeal and interphalangeal joint  subsequent encounter,S63497D,
Traumatic rupture of other ligament of left little finger at metacarpophalangeal and interphalangeal joint  sequela,S63497S,
Traumatic rupture of other ligament of other finger at metacarpophalangeal and interphalangeal joint  initial encounter,S63498A,
Traumatic rupture of other ligament of other finger at metacarpophalangeal and interphalangeal joint  subsequent encounter,S63498D,
Traumatic rupture of other ligament of other finger at metacarpophalangeal and interphalangeal joint  sequela,S63498S,
Traumatic rupture of other ligament of unspecified finger at metacarpophalangeal and interphalangeal joint  initial encounter,S63499A,
Traumatic rupture of other ligament of unspecified finger at metacarpophalangeal and interphalangeal joint  subsequent encounter,S63499D,
Traumatic rupture of other ligament of unspecified finger at metacarpophalangeal and interphalangeal joint  sequela,S63499S,
Unspecified sprain of right wrist  initial encounter,S63501A,
Unspecified sprain of right wrist  subsequent encounter,S63501D,
Unspecified sprain of right wrist  sequela,S63501S,
Unspecified sprain of left wrist  initial encounter,S63502A,
Unspecified sprain of left wrist  subsequent encounter,S63502D,
Unspecified sprain of left wrist  sequela,S63502S,
Unspecified sprain of unspecified wrist  initial encounter,S63509A,
Unspecified sprain of unspecified wrist  subsequent encounter,S63509D,
Unspecified sprain of unspecified wrist  sequela,S63509S,
Sprain of carpal joint of right wrist  initial encounter,S63511A,
Sprain of carpal joint of right wrist  subsequent encounter,S63511D,
Sprain of carpal joint of right wrist  sequela,S63511S,
Sprain of carpal joint of left wrist  initial encounter,S63512A,
Sprain of carpal joint of left wrist  subsequent encounter,S63512D,
Sprain of carpal joint of left wrist  sequela,S63512S,
Sprain of carpal joint of unspecified wrist  initial encounter,S63519A,
Sprain of carpal joint of unspecified wrist  subsequent encounter,S63519D,
Sprain of carpal joint of unspecified wrist  sequela,S63519S,
Sprain of radiocarpal joint of right wrist  initial encounter,S63521A,
Sprain of radiocarpal joint of right wrist  subsequent encounter,S63521D,
Sprain of radiocarpal joint of right wrist  sequela,S63521S,
Sprain of radiocarpal joint of left wrist  initial encounter,S63522A,
Sprain of radiocarpal joint of left wrist  subsequent encounter,S63522D,
Sprain of radiocarpal joint of left wrist  sequela,S63522S,
Sprain of radiocarpal joint of unspecified wrist  initial encounter,S63529A,
Sprain of radiocarpal joint of unspecified wrist  subsequent encounter,S63529D,
Sprain of radiocarpal joint of unspecified wrist  sequela,S63529S,
Other specified sprain of right wrist  initial encounter,S63591A,
Other specified sprain of right wrist  subsequent encounter,S63591D,
Other specified sprain of right wrist  sequela,S63591S,
Other specified sprain of left wrist  initial encounter,S63592A,
Other specified sprain of left wrist  subsequent encounter,S63592D,
Other specified sprain of left wrist  sequela,S63592S,
Other specified sprain of unspecified wrist  initial encounter,S63599A,
Other specified sprain of unspecified wrist  subsequent encounter,S63599D,
Other specified sprain of unspecified wrist  sequela,S63599S,
Unspecified sprain of right thumb  initial encounter,S63601A,
Unspecified sprain of right thumb  subsequent encounter,S63601D,
Unspecified sprain of right thumb  sequela,S63601S,
Unspecified sprain of left thumb  initial encounter,S63602A,
Unspecified sprain of left thumb  subsequent encounter,S63602D,
Unspecified sprain of left thumb  sequela,S63602S,
Unspecified sprain of unspecified thumb  initial encounter,S63609A,
Unspecified sprain of unspecified thumb  subsequent encounter,S63609D,
Unspecified sprain of unspecified thumb  sequela,S63609S,
Unspecified sprain of right index finger  initial encounter,S63610A,
Unspecified sprain of right index finger  subsequent encounter,S63610D,
Unspecified sprain of right index finger  sequela,S63610S,
Unspecified sprain of left index finger  initial encounter,S63611A,
Unspecified sprain of left index finger  subsequent encounter,S63611D,
Unspecified sprain of left index finger  sequela,S63611S,
Unspecified sprain of right middle finger  initial encounter,S63612A,
Unspecified sprain of right middle finger  subsequent encounter,S63612D,
Unspecified sprain of right middle finger  sequela,S63612S,
Unspecified sprain of left middle finger  initial encounter,S63613A,
Unspecified sprain of left middle finger  subsequent encounter,S63613D,
Unspecified sprain of left middle finger  sequela,S63613S,
Unspecified sprain of right ring finger  initial encounter,S63614A,
Unspecified sprain of right ring finger  subsequent encounter,S63614D,
Unspecified sprain of right ring finger  sequela,S63614S,
Unspecified sprain of left ring finger  initial encounter,S63615A,
Unspecified sprain of left ring finger  subsequent encounter,S63615D,
Unspecified sprain of left ring finger  sequela,S63615S,
Unspecified sprain of right little finger  initial encounter,S63616A,
Unspecified sprain of right little finger  subsequent encounter,S63616D,
Unspecified sprain of right little finger  sequela,S63616S,
Unspecified sprain of left little finger  initial encounter,S63617A,
Unspecified sprain of left little finger  subsequent encounter,S63617D,
Unspecified sprain of left little finger  sequela,S63617S,
Unspecified sprain of other finger  initial encounter,S63618A,
Unspecified sprain of other finger  subsequent encounter,S63618D,
Unspecified sprain of other finger  sequela,S63618S,
Unspecified sprain of unspecified finger  initial encounter,S63619A,
Unspecified sprain of unspecified finger  subsequent encounter,S63619D,
Unspecified sprain of unspecified finger  sequela,S63619S,
Sprain of interphalangeal joint of right thumb  initial encounter,S63621A,
Sprain of interphalangeal joint of right thumb  subsequent encounter,S63621D,
Sprain of interphalangeal joint of right thumb  sequela,S63621S,
Sprain of interphalangeal joint of left thumb  initial encounter,S63622A,
Sprain of interphalangeal joint of left thumb  subsequent encounter,S63622D,
Sprain of interphalangeal joint of left thumb  sequela,S63622S,
Sprain of interphalangeal joint of unspecified thumb  initial encounter,S63629A,
Sprain of interphalangeal joint of unspecified thumb  subsequent encounter,S63629D,
Sprain of interphalangeal joint of unspecified thumb  sequela,S63629S,
Sprain of interphalangeal joint of right index finger  initial encounter,S63630A,
Sprain of interphalangeal joint of right index finger  subsequent encounter,S63630D,
Sprain of interphalangeal joint of right index finger  sequela,S63630S,
Sprain of interphalangeal joint of left index finger  initial encounter,S63631A,
Sprain of interphalangeal joint of left index finger  subsequent encounter,S63631D,
Sprain of interphalangeal joint of left index finger  sequela,S63631S,
Sprain of interphalangeal joint of right middle finger  initial encounter,S63632A,
Sprain of interphalangeal joint of right middle finger  subsequent encounter,S63632D,
Sprain of interphalangeal joint of right middle finger  sequela,S63632S,
Sprain of interphalangeal joint of left middle finger  initial encounter,S63633A,
Sprain of interphalangeal joint of left middle finger  subsequent encounter,S63633D,
Sprain of interphalangeal joint of left middle finger  sequela,S63633S,
Sprain of interphalangeal joint of right ring finger  initial encounter,S63634A,
Sprain of interphalangeal joint of right ring finger  subsequent encounter,S63634D,
Sprain of interphalangeal joint of right ring finger  sequela,S63634S,
Sprain of interphalangeal joint of left ring finger  initial encounter,S63635A,
Sprain of interphalangeal joint of left ring finger  subsequent encounter,S63635D,
Sprain of interphalangeal joint of left ring finger  sequela,S63635S,
Sprain of interphalangeal joint of right little finger  initial encounter,S63636A,
Sprain of interphalangeal joint of right little finger  subsequent encounter,S63636D,
Sprain of interphalangeal joint of right little finger  sequela,S63636S,
Sprain of interphalangeal joint of left little finger  initial encounter,S63637A,
Sprain of interphalangeal joint of left little finger  subsequent encounter,S63637D,
Sprain of interphalangeal joint of left little finger  sequela,S63637S,
Sprain of interphalangeal joint of other finger  initial encounter,S63638A,
Sprain of interphalangeal joint of other finger  subsequent encounter,S63638D,
Sprain of interphalangeal joint of other finger  sequela,S63638S,
Sprain of interphalangeal joint of unspecified finger  initial encounter,S63639A,
Sprain of interphalangeal joint of unspecified finger  subsequent encounter,S63639D,
Sprain of interphalangeal joint of unspecified finger  sequela,S63639S,
Sprain of metacarpophalangeal joint of right thumb  initial encounter,S63641A,
Sprain of metacarpophalangeal joint of right thumb  subsequent encounter,S63641D,
Sprain of metacarpophalangeal joint of right thumb  sequela,S63641S,
Sprain of metacarpophalangeal joint of left thumb  initial encounter,S63642A,
Sprain of metacarpophalangeal joint of left thumb  subsequent encounter,S63642D,
Sprain of metacarpophalangeal joint of left thumb  sequela,S63642S,
Sprain of metacarpophalangeal joint of unspecified thumb  initial encounter,S63649A,
Sprain of metacarpophalangeal joint of unspecified thumb  subsequent encounter,S63649D,
Sprain of metacarpophalangeal joint of unspecified thumb  sequela,S63649S,
Sprain of metacarpophalangeal joint of right index finger  initial encounter,S63650A,
Sprain of metacarpophalangeal joint of right index finger  subsequent encounter,S63650D,
Sprain of metacarpophalangeal joint of right index finger  sequela,S63650S,
Sprain of metacarpophalangeal joint of left index finger  initial encounter,S63651A,
Sprain of metacarpophalangeal joint of left index finger  subsequent encounter,S63651D,
Sprain of metacarpophalangeal joint of left index finger  sequela,S63651S,
Sprain of metacarpophalangeal joint of right middle finger  initial encounter,S63652A,
Sprain of metacarpophalangeal joint of right middle finger  subsequent encounter,S63652D,
Sprain of metacarpophalangeal joint of right middle finger  sequela,S63652S,
Sprain of metacarpophalangeal joint of left middle finger  initial encounter,S63653A,
Sprain of metacarpophalangeal joint of left middle finger  subsequent encounter,S63653D,
Sprain of metacarpophalangeal joint of left middle finger  sequela,S63653S,
Sprain of metacarpophalangeal joint of right ring finger  initial encounter,S63654A,
Sprain of metacarpophalangeal joint of right ring finger  subsequent encounter,S63654D,
Sprain of metacarpophalangeal joint of right ring finger  sequela,S63654S,
Sprain of metacarpophalangeal joint of left ring finger  initial encounter,S63655A,
Sprain of metacarpophalangeal joint of left ring finger  subsequent encounter,S63655D,
Sprain of metacarpophalangeal joint of left ring finger  sequela,S63655S,
Sprain of metacarpophalangeal joint of right little finger  initial encounter,S63656A,
Sprain of metacarpophalangeal joint of right little finger  subsequent encounter,S63656D,
Sprain of metacarpophalangeal joint of right little finger  sequela,S63656S,
Sprain of metacarpophalangeal joint of left little finger  initial encounter,S63657A,
Sprain of metacarpophalangeal joint of left little finger  subsequent encounter,S63657D,
Sprain of metacarpophalangeal joint of left little finger  sequela,S63657S,
Sprain of metacarpophalangeal joint of other finger  initial encounter,S63658A,
Sprain of metacarpophalangeal joint of other finger  subsequent encounter,S63658D,
Sprain of metacarpophalangeal joint of other finger  sequela,S63658S,
Sprain of metacarpophalangeal joint of unspecified finger  initial encounter,S63659A,
Sprain of metacarpophalangeal joint of unspecified finger  subsequent encounter,S63659D,
Sprain of metacarpophalangeal joint of unspecified finger  sequela,S63659S,
Other sprain of right thumb  initial encounter,S63681A,
Other sprain of right thumb  subsequent encounter,S63681D,
Other sprain of right thumb  sequela,S63681S,
Other sprain of left thumb  initial encounter,S63682A,
Other sprain of left thumb  subsequent encounter,S63682D,
Other sprain of left thumb  sequela,S63682S,
Other sprain of unspecified thumb  initial encounter,S63689A,
Other sprain of unspecified thumb  subsequent encounter,S63689D,
Other sprain of unspecified thumb  sequela,S63689S,
Other sprain of right index finger  initial encounter,S63690A,
Other sprain of right index finger  subsequent encounter,S63690D,
Other sprain of right index finger  sequela,S63690S,
Other sprain of left index finger  initial encounter,S63691A,
Other sprain of left index finger  subsequent encounter,S63691D,
Other sprain of left index finger  sequela,S63691S,
Other sprain of right middle finger  initial encounter,S63692A,
Other sprain of right middle finger  subsequent encounter,S63692D,
Other sprain of right middle finger  sequela,S63692S,
Other sprain of left middle finger  initial encounter,S63693A,
Other sprain of left middle finger  subsequent encounter,S63693D,
Other sprain of left middle finger  sequela,S63693S,
Other sprain of right ring finger  initial encounter,S63694A,
Other sprain of right ring finger  subsequent encounter,S63694D,
Other sprain of right ring finger  sequela,S63694S,
Other sprain of left ring finger  initial encounter,S63695A,
Other sprain of left ring finger  subsequent encounter,S63695D,
Other sprain of left ring finger  sequela,S63695S,
Other sprain of right little finger  initial encounter,S63696A,
Other sprain of right little finger  subsequent encounter,S63696D,
Other sprain of right little finger  sequela,S63696S,
Other sprain of left little finger  initial encounter,S63697A,
Other sprain of left little finger  subsequent encounter,S63697D,
Other sprain of left little finger  sequela,S63697S,
Other sprain of other finger  initial encounter,S63698A,
Other sprain of other finger  subsequent encounter,S63698D,
Other sprain of other finger  sequela,S63698S,
Other sprain of unspecified finger  initial encounter,S63699A,
Other sprain of unspecified finger  subsequent encounter,S63699D,
Other sprain of unspecified finger  sequela,S63699S,
Sprain of other part of right wrist and hand  initial encounter,S638X1A,
Sprain of other part of right wrist and hand  subsequent encounter,S638X1D,
Sprain of other part of right wrist and hand  sequela,S638X1S,
Sprain of other part of left wrist and hand  initial encounter,S638X2A,
Sprain of other part of left wrist and hand  subsequent encounter,S638X2D,
Sprain of other part of left wrist and hand  sequela,S638X2S,
Sprain of other part of unspecified wrist and hand  initial encounter,S638X9A,
Sprain of other part of unspecified wrist and hand  subsequent encounter,S638X9D,
Sprain of other part of unspecified wrist and hand  sequela,S638X9S,
Sprain of unspecified part of unspecified wrist and hand  initial encounter,S6390XA,
Sprain of unspecified part of unspecified wrist and hand  subsequent encounter,S6390XD,
Sprain of unspecified part of unspecified wrist and hand  sequela,S6390XS,
Sprain of unspecified part of right wrist and hand  initial encounter,S6391XA,
Sprain of unspecified part of right wrist and hand  subsequent encounter,S6391XD,
Sprain of unspecified part of right wrist and hand  sequela,S6391XS,
Sprain of unspecified part of left wrist and hand  initial encounter,S6392XA,
Sprain of unspecified part of left wrist and hand  subsequent encounter,S6392XD,
Sprain of unspecified part of left wrist and hand  sequela,S6392XS,
Injury of ulnar nerve at wrist and hand level of unspecified arm  initial encounter,S6400XA,
Injury of ulnar nerve at wrist and hand level of unspecified arm  subsequent encounter,S6400XD,
Injury of ulnar nerve at wrist and hand level of unspecified arm  sequela,S6400XS,
Injury of ulnar nerve at wrist and hand level of right arm  initial encounter,S6401XA,
Injury of ulnar nerve at wrist and hand level of right arm  subsequent encounter,S6401XD,
Injury of ulnar nerve at wrist and hand level of right arm  sequela,S6401XS,
Injury of ulnar nerve at wrist and hand level of left arm  initial encounter,S6402XA,
Injury of ulnar nerve at wrist and hand level of left arm  subsequent encounter,S6402XD,
Injury of ulnar nerve at wrist and hand level of left arm  sequela,S6402XS,
Injury of median nerve at wrist and hand level of unspecified arm  initial encounter,S6410XA,
Injury of median nerve at wrist and hand level of unspecified arm  subsequent encounter,S6410XD,
Injury of median nerve at wrist and hand level of unspecified arm  sequela,S6410XS,
Injury of median nerve at wrist and hand level of right arm  initial encounter,S6411XA,
Injury of median nerve at wrist and hand level of right arm  subsequent encounter,S6411XD,
Injury of median nerve at wrist and hand level of right arm  sequela,S6411XS,
Injury of median nerve at wrist and hand level of left arm  initial encounter,S6412XA,
Injury of median nerve at wrist and hand level of left arm  subsequent encounter,S6412XD,
Injury of median nerve at wrist and hand level of left arm  sequela,S6412XS,
Injury of radial nerve at wrist and hand level of unspecified arm  initial encounter,S6420XA,
Injury of radial nerve at wrist and hand level of unspecified arm  subsequent encounter,S6420XD,
Injury of radial nerve at wrist and hand level of unspecified arm  sequela,S6420XS,
Injury of radial nerve at wrist and hand level of right arm  initial encounter,S6421XA,
Injury of radial nerve at wrist and hand level of right arm  subsequent encounter,S6421XD,
Injury of radial nerve at wrist and hand level of right arm  sequela,S6421XS,
Injury of radial nerve at wrist and hand level of left arm  initial encounter,S6422XA,
Injury of radial nerve at wrist and hand level of left arm  subsequent encounter,S6422XD,
Injury of radial nerve at wrist and hand level of left arm  sequela,S6422XS,
Injury of digital nerve of unspecified thumb  initial encounter,S6430XA,
Injury of digital nerve of unspecified thumb  subsequent encounter,S6430XD,
Injury of digital nerve of unspecified thumb  sequela,S6430XS,
Injury of digital nerve of right thumb  initial encounter,S6431XA,
Injury of digital nerve of right thumb  subsequent encounter,S6431XD,
Injury of digital nerve of right thumb  sequela,S6431XS,
Injury of digital nerve of left thumb  initial encounter,S6432XA,
Injury of digital nerve of left thumb  subsequent encounter,S6432XD,
Injury of digital nerve of left thumb  sequela,S6432XS,
Injury of digital nerve of unspecified finger  initial encounter,S6440XA,
Injury of digital nerve of unspecified finger  subsequent encounter,S6440XD,
Injury of digital nerve of unspecified finger  sequela,S6440XS,
Injury of digital nerve of right index finger  initial encounter,S64490A,
Injury of digital nerve of right index finger  subsequent encounter,S64490D,
Injury of digital nerve of right index finger  sequela,S64490S,
Injury of digital nerve of left index finger  initial encounter,S64491A,
Injury of digital nerve of left index finger  subsequent encounter,S64491D,
Injury of digital nerve of left index finger  sequela,S64491S,
Injury of digital nerve of right middle finger  initial encounter,S64492A,
Injury of digital nerve of right middle finger  subsequent encounter,S64492D,
Injury of digital nerve of right middle finger  sequela,S64492S,
Injury of digital nerve of left middle finger  initial encounter,S64493A,
Injury of digital nerve of left middle finger  subsequent encounter,S64493D,
Injury of digital nerve of left middle finger  sequela,S64493S,
Injury of digital nerve of right ring finger  initial encounter,S64494A,
Injury of digital nerve of right ring finger  subsequent encounter,S64494D,
Injury of digital nerve of right ring finger  sequela,S64494S,
Injury of digital nerve of left ring finger  initial encounter,S64495A,
Injury of digital nerve of left ring finger  subsequent encounter,S64495D,
Injury of digital nerve of left ring finger  sequela,S64495S,
Injury of digital nerve of right little finger  initial encounter,S64496A,
Injury of digital nerve of right little finger  subsequent encounter,S64496D,
Injury of digital nerve of right little finger  sequela,S64496S,
Injury of digital nerve of left little finger  initial encounter,S64497A,
Injury of digital nerve of left little finger  subsequent encounter,S64497D,
Injury of digital nerve of left little finger  sequela,S64497S,
Injury of digital nerve of other finger  initial encounter,S64498A,
Injury of digital nerve of other finger  subsequent encounter,S64498D,
Injury of digital nerve of other finger  sequela,S64498S,
Injury of other nerves at wrist and hand level of right arm  initial encounter,S648X1A,
Injury of other nerves at wrist and hand level of right arm  subsequent encounter,S648X1D,
Injury of other nerves at wrist and hand level of right arm  sequela,S648X1S,
Injury of other nerves at wrist and hand level of left arm  initial encounter,S648X2A,
Injury of other nerves at wrist and hand level of left arm  subsequent encounter,S648X2D,
Injury of other nerves at wrist and hand level of left arm  sequela,S648X2S,
Injury of other nerves at wrist and hand level of unspecified arm  initial encounter,S648X9A,
Injury of other nerves at wrist and hand level of unspecified arm  subsequent encounter,S648X9D,
Injury of other nerves at wrist and hand level of unspecified arm  sequela,S648X9S,
Injury of unspecified nerve at wrist and hand level of unspecified arm  initial encounter,S6490XA,
Injury of unspecified nerve at wrist and hand level of unspecified arm  subsequent encounter,S6490XD,
Injury of unspecified nerve at wrist and hand level of unspecified arm  sequela,S6490XS,
Injury of unspecified nerve at wrist and hand level of right arm  initial encounter,S6491XA,
Injury of unspecified nerve at wrist and hand level of right arm  subsequent encounter,S6491XD,
Injury of unspecified nerve at wrist and hand level of right arm  sequela,S6491XS,
Injury of unspecified nerve at wrist and hand level of left arm  initial encounter,S6492XA,
Injury of unspecified nerve at wrist and hand level of left arm  subsequent encounter,S6492XD,
Injury of unspecified nerve at wrist and hand level of left arm  sequela,S6492XS,
Unspecified injury of ulnar artery at wrist and hand level of right arm  initial encounter,S65001A,
Unspecified injury of ulnar artery at wrist and hand level of right arm  subsequent encounter,S65001D,
Unspecified injury of ulnar artery at wrist and hand level of right arm  sequela,S65001S,
Unspecified injury of ulnar artery at wrist and hand level of left arm  initial encounter,S65002A,
Unspecified injury of ulnar artery at wrist and hand level of left arm  subsequent encounter,S65002D,
Unspecified injury of ulnar artery at wrist and hand level of left arm  sequela,S65002S,
Unspecified injury of ulnar artery at wrist and hand level of unspecified arm  initial encounter,S65009A,
Unspecified injury of ulnar artery at wrist and hand level of unspecified arm  subsequent encounter,S65009D,
Unspecified injury of ulnar artery at wrist and hand level of unspecified arm  sequela,S65009S,
Laceration of ulnar artery at wrist and hand level of right arm  initial encounter,S65011A,
Laceration of ulnar artery at wrist and hand level of right arm  subsequent encounter,S65011D,
Laceration of ulnar artery at wrist and hand level of right arm  sequela,S65011S,
Laceration of ulnar artery at wrist and hand level of left arm  initial encounter,S65012A,
Laceration of ulnar artery at wrist and hand level of left arm  subsequent encounter,S65012D,
Laceration of ulnar artery at wrist and hand level of left arm  sequela,S65012S,
Laceration of ulnar artery at wrist and hand level of unspecified arm  initial encounter,S65019A,
Laceration of ulnar artery at wrist and hand level of unspecified arm  subsequent encounter,S65019D,
